"","country","year","CLUM_category","NApercent","ZScore_Index","MaxMin_Index"
"57","Andorra",2007,"Housing",14.2857142857143,0.789766208771328,0.941494011494704
"58","Andorra",2007,"Services",38.0952380952381,0.748978172923227,0.730199392905833
"59","Andorra",2011,"Government",83.3333333333333,1.54892342644923,0.937464664109912
"60","Andorra",2011,"Housing",14.2857142857143,0.90061482356977,0.989391504863872
"61","Andorra",2011,"Services",42.8571428571429,0.868472992260399,0.793495925189052
"62","Angola",2004,"Food",54.5454545454545,-1.98609905779123,0.169907694712707
"63","Angola",2004,"Gross Fixed Capital Formation",40,-0.962415155414959,0.130244418000125
"64","Angola",2004,"Housing",16.6666666666667,-1.17540954553344,0.401886061027004
"65","Angola",2004,"Services",72.2222222222222,-0.437526031724998,0.282002760976181
"66","Angola",2007,"Food",27.2727272727273,-0.953210056411953,0.385004333209608
"67","Angola",2007,"Goods",16.6666666666667,-0.0752253230763173,0.368569886165752
"68","Angola",2007,"Gross Fixed Capital Formation",33.3333333333333,0.0704766147157841,0.401022782963511
"69","Angola",2007,"Housing",28.5714285714286,-1.19386777872257,0.42877262732257
"70","Angola",2007,"Personal Transportation",77.7777777777778,-0.273026166937563,0.327755003617073
"71","Angola",2007,"Services",52.3809523809524,-0.813267373794113,0.30547462273547
"72","Angola",2011,"Food",50,-0.84921390406726,0.347894534885977
"73","Angola",2011,"Gross Fixed Capital Formation",16.6666666666667,-0.53121865518653,0.320897758175331
"74","Angola",2011,"Housing",28.5714285714286,-1.16412509064537,0.465068246287837
"75","Angola",2011,"Services",33.3333333333333,-1.1372398066864,0.401768368865749
"76","Antigua and Barbuda",2004,"Gross Fixed Capital Formation",40,0.271621356854413,0.425097103828493
"77","Antigua and Barbuda",2004,"Housing",16.6666666666667,0.791294634288332,0.950925311368933
"78","Antigua and Barbuda",2004,"Services",50,0.220603339983795,0.465077903211254
"79","Antigua and Barbuda",2007,"Gross Fixed Capital Formation",50,0.21687256861961,0.437445052629981
"80","Antigua and Barbuda",2007,"Housing",28.5714285714286,0.764664122379807,0.955128446590473
"81","Antigua and Barbuda",2007,"Services",28.5714285714286,0.170267532559646,0.606150540423003
"82","Antigua and Barbuda",2011,"Government",41.6666666666667,-0.0342391281082706,0.471228159743835
"83","Antigua and Barbuda",2011,"Gross Fixed Capital Formation",50,0.18556708397678,0.438886992378311
"84","Antigua and Barbuda",2011,"Housing",28.5714285714286,0.733152947184749,0.959879289712176
"85","Antigua and Barbuda",2011,"Services",33.3333333333333,0.198744089843409,0.605221150878727
"86","Argentina",2004,"Food",54.5454545454545,0.00500723582238211,0.586861805087535
"87","Argentina",2004,"Government",10,0.105097296184755,0.535794120105992
"88","Argentina",2004,"Gross Fixed Capital Formation",0,-0.401908650695179,0.204742957946381
"89","Argentina",2004,"Housing",16.6666666666667,0.724411892855648,0.93636229724876
"90","Argentina",2004,"Services",22.2222222222222,0.428772300336959,0.642926814655426
"91","Argentina",2007,"Food",54.5454545454545,0.517355425279681,0.606879433441809
"92","Argentina",2007,"Government",18.1818181818182,0.252990104637942,0.53209351917176
"93","Argentina",2007,"Gross Fixed Capital Formation",16.6666666666667,-0.464309837560393,0.355639057443085
"94","Argentina",2007,"Housing",28.5714285714286,0.688765260866467,0.938386447052825
"95","Argentina",2007,"Personal Transportation",88.8888888888889,0.330441045151973,0.655011655011655
"96","Argentina",2007,"Services",28.5714285714286,0.50939201181709,0.688103031977233
"97","Argentina",2011,"Food",40,0.114335231767404,0.477516399643664
"98","Argentina",2011,"Government",16.6666666666667,0.215161032488778,0.464692481642294
"99","Argentina",2011,"Gross Fixed Capital Formation",16.6666666666667,-0.396652787360946,0.388143484774806
"100","Argentina",2011,"Housing",28.5714285714286,0.688617012531284,0.950032758486369
"101","Argentina",2011,"Services",38.0952380952381,0.586508503943157,0.634368519243156
"102","Armenia",2004,"Food",54.5454545454545,-1.01584151884605,0.45987569527844
"103","Armenia",2004,"Government",50,-0.310980829817706,0.411193624978616
"104","Armenia",2004,"Gross Fixed Capital Formation",0,-0.0405531489183905,0.26180673096662
"105","Armenia",2004,"Housing",0,0.523478953377571,0.846009122221572
"106","Armenia",2004,"Services",16.6666666666667,0.271862336278304,0.572601447982404
"107","Armenia",2007,"Food",45.4545454545455,0.229271787334913,0.498101965865886
"108","Armenia",2007,"Government",9.09090909090909,-0.0944034812498707,0.574594244969423
"109","Armenia",2007,"Gross Fixed Capital Formation",0,0.393377399923162,0.51115278466868
"110","Armenia",2007,"Housing",0,0.637144469667307,0.863156443789325
"111","Armenia",2007,"Personal Transportation",88.8888888888889,-1.10821958462032,0.414918414918415
"112","Armenia",2007,"Services",14.2857142857143,0.313526915464531,0.606155728252776
"113","Armenia",2011,"Food",40,0.0792379828164109,0.483730166594294
"114","Armenia",2011,"Government",8.33333333333333,-0.331544511729229,0.483546164896697
"115","Armenia",2011,"Gross Fixed Capital Formation",0,-0.222957737448093,0.362214312877793
"116","Armenia",2011,"Housing",0,0.625128369084147,0.879647425368753
"117","Armenia",2011,"Services",4.76190476190476,0.405985934545474,0.663095191248892
"118","Aruba",2004,"Government",30,0.225178757627654,0.536723961081362
"119","Aruba",2004,"Services",27.7777777777778,0.291403353083976,0.634237695919808
"120","Aruba",2007,"Government",18.1818181818182,0.313453365723129,0.602889373397715
"121","Aruba",2007,"Services",28.5714285714286,0.486633836471928,0.698996574539253
"122","Aruba",2011,"Government",25,0.323340208318337,0.57745086158793
"123","Aruba",2011,"Services",47.6190476190476,0.587653918882288,0.665370419804801
"124","Australia",2004,"Food",45.4545454545455,0.0780444896748059,0.5003733998926
"125","Australia",2004,"Government",40,0.426790151030489,0.487745737532444
"126","Australia",2004,"Gross Fixed Capital Formation",20,0.520798956260747,0.448075488612568
"127","Australia",2004,"Housing",0,0.821211017694908,0.939690972016982
"128","Australia",2004,"Services",44.4444444444444,0.559189467099351,0.639659422852367
"129","Australia",2007,"Food",9.09090909090909,0.112105102719678,0.640312677815735
"130","Australia",2007,"Government",18.1818181818182,0.287696438086872,0.545250224176823
"131","Australia",2007,"Gross Fixed Capital Formation",16.6666666666667,0.450320873925314,0.521100406546681
"132","Australia",2007,"Housing",14.2857142857143,0.797876108090905,0.944274766687112
"133","Australia",2007,"Personal Transportation",88.8888888888889,1.50371767525753,0.850815850815851
"134","Australia",2007,"Services",57.1428571428571,0.375286872366674,0.690095605088719
"135","Australia",2011,"Food",40,-0.151737101505707,0.447243388698349
"136","Australia",2011,"Government",16.6666666666667,0.406696078047758,0.501270314516737
"137","Australia",2011,"Gross Fixed Capital Formation",16.6666666666667,0.690811001676793,0.58526074216378
"138","Australia",2011,"Housing",14.2857142857143,0.768410437267265,0.950385163284323
"139","Australia",2011,"Services",47.6190476190476,0.662246209681379,0.667087558187258
"140","Austria",2004,"Food",45.4545454545455,0.868736491032135,0.610076959419937
"141","Austria",2004,"Government",30,0.229659826604094,0.63216154584551
"142","Austria",2004,"Gross Fixed Capital Formation",0,0.516638322041136,0.375026536470721
"143","Austria",2004,"Housing",0,1.0040495471313,0.994740390168697
"144","Austria",2004,"Services",16.6666666666667,0.812338976462827,0.773378149186156
"145","Austria",2007,"Food",45.4545454545455,0.27991115568673,0.519451952411005
"146","Austria",2007,"Government",9.09090909090909,0.204255941205584,0.566496041138098
"147","Austria",2007,"Gross Fixed Capital Formation",0,0.309658700686633,0.439084421763596
"148","Austria",2007,"Housing",14.2857142857143,0.967022910495412,0.994614679378834
"149","Austria",2007,"Personal Transportation",88.8888888888889,2.07638841138048,0.946386946386946
"150","Austria",2007,"Services",28.5714285714286,0.797923951206233,0.769869532834875
"151","Austria",2011,"Food",50,0.409033962522876,0.587892221033698
"152","Austria",2011,"Government",8.33333333333333,0.355105355086359,0.535623992675491
"153","Austria",2011,"Gross Fixed Capital Formation",0,0.626399091460888,0.516754589785173
"154","Austria",2011,"Housing",14.2857142857143,0.917669479945019,0.994446669041419
"155","Austria",2011,"Services",19.047619047619,0.767674832592437,0.793090181676347
"156","Azerbaijan",2004,"Food",45.4545454545455,-0.0131798382125978,0.548986074910126
"157","Azerbaijan",2004,"Government",20,-0.446461668553793,0.385087107655804
"158","Azerbaijan",2004,"Gross Fixed Capital Formation",40,0.556683125741588,0.408110307926644
"159","Azerbaijan",2004,"Housing",16.6666666666667,0.340301632708113,0.827539017342132
"160","Azerbaijan",2004,"Services",11.1111111111111,0.390916629023504,0.65319444206694
"161","Azerbaijan",2007,"Food",45.4545454545455,0.496106634667185,0.580657747261644
"162","Azerbaijan",2007,"Government",27.2727272727273,-0.430288380003617,0.470753241775995
"163","Azerbaijan",2007,"Gross Fixed Capital Formation",16.6666666666667,0.152172025418162,0.504103790670275
"164","Azerbaijan",2007,"Housing",28.5714285714286,0.430985750937568,0.867832736480361
"165","Azerbaijan",2007,"Personal Transportation",88.8888888888889,-0.8009328481641,0.466200466200466
"166","Azerbaijan",2007,"Services",4.76190476190476,0.35478257151343,0.659124776678743
"167","Azerbaijan",2011,"Food",0,0.346010361270377,0.632534043820785
"168","Azerbaijan",2011,"Government",33.3333333333333,-0.0846186727914344,0.46108361436026
"169","Azerbaijan",2011,"Gross Fixed Capital Formation",0,0.195063801070489,0.418545819226203
"170","Azerbaijan",2011,"Housing",14.2857142857143,0.615821702490572,0.899102976226264
"171","Azerbaijan",2011,"Services",14.2857142857143,0.360868210828232,0.664284334596647
"172","Bahrain",2004,"Gross Fixed Capital Formation",60,0.246753601482068,0.57458708351601
"173","Bahrain",2004,"Housing",0,0.997833027599909,0.992925466917873
"174","Bahrain",2004,"Services",16.6666666666667,0.47229160343366,0.66433642373415
"175","Bahrain",2007,"Government",27.2727272727273,-0.135244450747992,0.395866390086984
"176","Bahrain",2007,"Gross Fixed Capital Formation",50,0.245232231342834,0.65323403650332
"177","Bahrain",2007,"Housing",14.2857142857143,0.961867963431886,0.99311113347321
"178","Bahrain",2007,"Personal Transportation",88.8888888888889,1.15452820201183,0.792540792540792
"179","Bahrain",2007,"Services",42.8571428571429,0.320369172220756,0.559601693839781
"180","Bahrain",2011,"Gross Fixed Capital Formation",66.6666666666667,1.13927390066856,0.941176470588235
"181","Bahrain",2011,"Housing",14.2857142857143,0.91391481236775,0.993333333333333
"182","Bahrain",2011,"Services",14.2857142857143,0.551519969404618,0.733807358811073
"183","Bangladesh",2004,"Food",9.09090909090909,-0.248199605991898,0.518523361977576
"184","Bangladesh",2004,"Government",20,-0.390945560592521,0.432618134825067
"185","Bangladesh",2004,"Gross Fixed Capital Formation",0,-0.515280214471848,0.13970937816096
"186","Bangladesh",2004,"Housing",16.6666666666667,-0.58331564496668,0.467199577199024
"187","Bangladesh",2004,"Personal Transportation",50,1.49659059089492,1
"188","Bangladesh",2004,"Services",50,-0.564305314746093,0.385409298532521
"189","Bangladesh",2007,"Food",18.1818181818182,-0.38057081725211,0.476830113702931
"190","Bangladesh",2007,"Government",27.2727272727273,0.0617788271950537,0.534944061201261
"191","Bangladesh",2007,"Gross Fixed Capital Formation",0,-0.652273123191166,0.268808091111334
"192","Bangladesh",2007,"Housing",14.2857142857143,-0.515364300692316,0.469663215762713
"193","Bangladesh",2007,"Personal Transportation",88.8888888888889,-0.395873059199086,0.533799533799534
"194","Bangladesh",2007,"Services",28.5714285714286,-0.467459566524555,0.427288740107114
"195","Bangladesh",2011,"Food",10,-0.409032866326644,0.492094387367134
"196","Bangladesh",2011,"Government",33.3333333333333,-0.0314783802645662,0.422205410521841
"197","Bangladesh",2011,"Gross Fixed Capital Formation",0,-0.51496205378729,0.288723597655614
"198","Bangladesh",2011,"Housing",14.2857142857143,-0.504301322043091,0.49446096533257
"199","Bangladesh",2011,"Services",28.5714285714286,-0.448458092509211,0.41723041082788
"200","Barbados",2004,"Food",54.5454545454545,0.148601233682251,0.587940633146452
"201","Barbados",2004,"Government",0,0.0155369607006869,0.503160400228789
"202","Barbados",2004,"Gross Fixed Capital Formation",20,0.311567435447532,0.356098207608902
"203","Barbados",2004,"Housing",16.6666666666667,0.854663293916428,0.96973331088992
"204","Barbados",2004,"Services",11.1111111111111,0.578905526429568,0.709923824653413
"205","Barbados",2007,"Food",54.5454545454545,0.0676132605400037,0.564639428208716
"206","Barbados",2007,"Government",0,0.0873583197373333,0.573749934949026
"207","Barbados",2007,"Gross Fixed Capital Formation",16.6666666666667,0.365243572645585,0.463979882972815
"208","Barbados",2007,"Housing",28.5714285714286,0.833003068371096,0.974516408795217
"209","Barbados",2007,"Services",23.8095238095238,0.36391316565126,0.692593891592573
"210","Barbados",2011,"Food",50,-0.108099491980254,0.522038950588635
"211","Barbados",2011,"Government",41.6666666666667,-0.315430552233335,0.500500212542534
"212","Barbados",2011,"Gross Fixed Capital Formation",0,-0.0285449842623917,0.39246555195972
"213","Barbados",2011,"Housing",14.2857142857143,0.875625537505757,0.965622849533431
"214","Barbados",2011,"Services",38.0952380952381,0.399180153121114,0.672764936021881
"215","Belarus",2004,"Food",36.3636363636364,-0.0922740813354801,0.434879941835272
"216","Belarus",2004,"Government",30,-0.156640521918171,0.483869975223636
"217","Belarus",2004,"Gross Fixed Capital Formation",20,0.0231714132536637,0.321620133476663
"218","Belarus",2004,"Housing",0,0.877991378163786,0.954632787175054
"219","Belarus",2004,"Services",11.1111111111111,0.614343933153727,0.715756743340989
"220","Belarus",2007,"Food",36.3636363636364,0.137298731202466,0.443092221771046
"221","Belarus",2007,"Government",9.09090909090909,-0.100741302972044,0.525880277389229
"222","Belarus",2007,"Gross Fixed Capital Formation",16.6666666666667,0.0568031227749272,0.375688186646976
"223","Belarus",2007,"Housing",14.2857142857143,0.839054760612873,0.956159730372348
"224","Belarus",2007,"Personal Transportation",88.8888888888889,0.0790246244150676,0.613053613053613
"225","Belarus",2007,"Services",19.047619047619,0.595118660322459,0.738904071042837
"226","Belarus",2011,"Food",40,0.273958396442476,0.501397868583906
"227","Belarus",2011,"Government",8.33333333333333,-0.467369304100638,0.48789980175727
"228","Belarus",2011,"Gross Fixed Capital Formation",16.6666666666667,0.272388914483583,0.409455055509259
"229","Belarus",2011,"Housing",14.2857142857143,0.781568801538459,0.955918233600634
"230","Belarus",2011,"Services",14.2857142857143,0.68767900270933,0.775149637437545
"231","Belgium",2004,"Food",45.4545454545455,1.08070371770523,0.621095370328615
"232","Belgium",2004,"Government",30,0.71954295373835,0.614470634990662
"233","Belgium",2004,"Gross Fixed Capital Formation",20,0.25712783744898,0.384925128782401
"234","Belgium",2004,"Housing",0,0.942997342752625,0.976218617851722
"235","Belgium",2004,"Services",33.3333333333333,1.01530451096227,0.803883994792961
"236","Belgium",2007,"Food",45.4545454545455,0.45438022915148,0.547727080653028
"237","Belgium",2007,"Government",27.2727272727273,0.594340609828861,0.604871784366731
"238","Belgium",2007,"Gross Fixed Capital Formation",16.6666666666667,0.301516208736047,0.486837000411388
"239","Belgium",2007,"Housing",14.2857142857143,0.916779941184675,0.979575560774664
"240","Belgium",2007,"Personal Transportation",88.8888888888889,1.99258293780151,0.932400932400932
"241","Belgium",2007,"Services",42.8571428571429,0.872081644098616,0.751075516885483
"242","Belgium",2011,"Food",50,0.732229997981103,0.632214729953186
"243","Belgium",2011,"Government",16.6666666666667,0.281903888944791,0.545053100216993
"244","Belgium",2011,"Gross Fixed Capital Formation",16.6666666666667,0.786403270608444,0.601254743375555
"245","Belgium",2011,"Housing",14.2857142857143,0.882521195191147,0.984047794666013
"246","Belgium",2011,"Services",28.5714285714286,0.778560154553993,0.754732042274768
"247","Belize",2004,"Food",54.5454545454545,0.137577123634977,0.578825108882178
"248","Belize",2004,"Government",20,-0.306871055639795,0.379007778648817
"249","Belize",2004,"Gross Fixed Capital Formation",20,0.319849397608932,0.365608804208346
"250","Belize",2004,"Housing",16.6666666666667,0.502648793601965,0.860664047544428
"251","Belize",2004,"Services",22.2222222222222,0.001181379791637,0.53057922248043
"252","Belize",2007,"Food",54.5454545454545,-0.0880303409946183,0.545207490975117
"253","Belize",2007,"Gross Fixed Capital Formation",33.3333333333333,-0.116739776315228,0.317288015880163
"254","Belize",2007,"Housing",14.2857142857143,0.600987592714926,0.861531083834319
"255","Belize",2007,"Services",28.5714285714286,-0.157968165934196,0.541813593222342
"256","Belize",2011,"Food",10,0.100562964563349,0.634951402232604
"257","Belize",2011,"Government",41.6666666666667,-0.436422833230741,0.391626494693493
"258","Belize",2011,"Gross Fixed Capital Formation",16.6666666666667,-0.237969665188719,0.336330197010538
"259","Belize",2011,"Housing",14.2857142857143,0.603102433006509,0.879053854835492
"260","Belize",2011,"Services",33.3333333333333,-0.16481875626399,0.523899959273987
"261","Benin",2004,"Food",54.5454545454545,-0.0397734422479256,0.511486422157441
"262","Benin",2004,"Goods",33.3333333333333,-0.432570522047715,0.106881389926818
"263","Benin",2004,"Government",10,-0.370318122450221,0.443492270729695
"264","Benin",2004,"Gross Fixed Capital Formation",80,-1.5807095798532,0.2868416
"265","Benin",2004,"Housing",16.6666666666667,-1.72675165024375,0.188983115560484
"266","Benin",2004,"Personal Transportation",80,-0.912995075087262,0.0475
"267","Benin",2004,"Services",27.7777777777778,-1.12826597862813,0.315866479780205
"268","Benin",2007,"Food",54.5454545454545,-0.484794313689938,0.492700127308811
"269","Benin",2007,"Goods",33.3333333333333,-0.451554131442645,0.182142724445634
"270","Benin",2007,"Government",27.2727272727273,-0.163160453350033,0.415731229222459
"271","Benin",2007,"Gross Fixed Capital Formation",33.3333333333333,-0.409537703781883,0.425937329283081
"272","Benin",2007,"Housing",14.2857142857143,-1.7080691365991,0.178212817550312
"273","Benin",2007,"Personal Transportation",77.7777777777778,-0.660355042552256,0.258210754762479
"274","Benin",2007,"Services",47.6190476190476,-0.684062276750586,0.322742142262542
"275","Benin",2011,"Food",50,-0.0295108424643882,0.51694465038554
"276","Benin",2011,"Gross Fixed Capital Formation",33.3333333333333,-0.86012462330963,0.252008022717437
"277","Benin",2011,"Housing",14.2857142857143,-1.76772342144445,0.197185097198334
"278","Benin",2011,"Services",23.8095238095238,-0.817079763065926,0.457970300867214
"279","Bermuda",2004,"Government",70,0.00607199286876355,0.599528766369064
"280","Bermuda",2004,"Gross Fixed Capital Formation",60,0.0993645342354038,0.500215742862802
"281","Bermuda",2004,"Services",38.8888888888889,0.718137203929293,0.847328381547668
"282","Bermuda",2007,"Gross Fixed Capital Formation",83.3333333333333,0.757259018841741,1
"283","Bermuda",2007,"Services",71.4285714285714,1.82762685619264,0.854068429811755
"284","Bermuda",2011,"Government",66.6666666666667,0.499235873058525,0.503066640320078
"285","Bermuda",2011,"Services",47.6190476190476,1.15476335705086,0.895767637368996
"286","Bhutan",2004,"Government",30,0.939267679399623,0.657727524429435
"287","Bhutan",2004,"Gross Fixed Capital Formation",20,0.992219763961803,0.432141754002896
"288","Bhutan",2004,"Housing",16.6666666666667,-0.163725948609762,0.626701096331626
"289","Bhutan",2004,"Services",50,0.184320452689221,0.560896525473961
"290","Bhutan",2007,"Government",27.2727272727273,-0.0559217707053406,0.493165716445876
"291","Bhutan",2007,"Gross Fixed Capital Formation",16.6666666666667,1.19105762938098,0.595810500368268
"292","Bhutan",2007,"Housing",14.2857142857143,0.0941534743153489,0.68480316816601
"293","Bhutan",2007,"Personal Transportation",88.8888888888889,-0.87077074281324,0.454545454545455
"294","Bhutan",2007,"Services",38.0952380952381,0.29962455019361,0.647032078031055
"295","Bhutan",2011,"Government",8.33333333333333,-0.181811892339397,0.435295036938258
"296","Bhutan",2011,"Gross Fixed Capital Formation",33.3333333333333,0.530047916365933,0.365574802363181
"297","Bhutan",2011,"Housing",14.2857142857143,0.141722841553881,0.71768961426414
"298","Bhutan",2011,"Services",9.52380952380952,0.291640206955904,0.616347280922196
"299","Bolivia",2007,"Personal Transportation",88.8888888888889,-0.689192216725475,0.484848484848485
"300","Bosnia and Herzegovina",2004,"Food",54.5454545454545,0.376554476217776,0.619193913455055
"301","Bosnia and Herzegovina",2004,"Gross Fixed Capital Formation",60,0.299982999612507,0.517825719400175
"302","Bosnia and Herzegovina",2004,"Housing",0,0.0415971638129235,0.666940283044664
"303","Bosnia and Herzegovina",2004,"Services",44.4444444444444,0.0267884095440553,0.484723626967739
"304","Bosnia and Herzegovina",2007,"Food",54.5454545454545,0.217448815028935,0.585830220577095
"305","Bosnia and Herzegovina",2007,"Government",36.3636363636364,-0.616092397516803,0.371531009578366
"306","Bosnia and Herzegovina",2007,"Gross Fixed Capital Formation",0,-0.267746595539735,0.368221110580043
"307","Bosnia and Herzegovina",2007,"Housing",14.2857142857143,0.0357810094024892,0.683495314798652
"308","Bosnia and Herzegovina",2007,"Personal Transportation",88.8888888888889,-0.437775795988571,0.526806526806527
"309","Bosnia and Herzegovina",2007,"Services",42.8571428571429,0.26677599205397,0.566330382434097
"310","Bosnia and Herzegovina",2011,"Food",50,0.229895775053171,0.566215380201627
"311","Bosnia and Herzegovina",2011,"Government",33.3333333333333,-0.341910250167344,0.46401614086851
"312","Bosnia and Herzegovina",2011,"Gross Fixed Capital Formation",0,0.130047126791994,0.443968328805525
"313","Bosnia and Herzegovina",2011,"Housing",0,0.246024620697736,0.745731230555722
"314","Bosnia and Herzegovina",2011,"Services",38.0952380952381,0.357501286684435,0.63054392482904
"315","Botswana",2004,"Food",45.4545454545455,-0.675475511304391,0.357859351279749
"316","Botswana",2004,"Goods",16.6666666666667,1.0504992578436,0.590483093207112
"317","Botswana",2004,"Gross Fixed Capital Formation",60,-0.902440516461782,0.214317293734677
"318","Botswana",2004,"Housing",16.6666666666667,-0.364211279736723,0.604260618752659
"319","Botswana",2004,"Personal Transportation",80,0.600116075416133,0.525259263073957
"320","Botswana",2004,"Services",38.8888888888889,-0.0421394142278091,0.640213369881486
"321","Botswana",2007,"Food",9.09090909090909,-0.627666362707975,0.44889923582654
"322","Botswana",2007,"Government",18.1818181818182,0.632772083762707,0.589467664959084
"323","Botswana",2007,"Gross Fixed Capital Formation",16.6666666666667,0.161319824275161,0.377126723873356
"324","Botswana",2007,"Housing",28.5714285714286,-0.336580837483095,0.635105816004739
"325","Botswana",2007,"Personal Transportation",88.8888888888889,1.17987030552254,0.389655172413793
"326","Botswana",2007,"Services",23.8095238095238,0.0353999083904398,0.571387241084727
"327","Botswana",2011,"Food",40,-0.769592647517272,0.327048967971254
"328","Botswana",2011,"Government",50,-0.139109621821132,0.36503065485124
"329","Botswana",2011,"Gross Fixed Capital Formation",33.3333333333333,-0.326714708373522,0.331827692608877
"330","Botswana",2011,"Housing",28.5714285714286,-0.24712252572491,0.678258315238021
"331","Botswana",2011,"Services",61.9047619047619,-0.416942329937143,0.368808486824653
"332","Brazil",2004,"Food",45.4545454545455,0.0920752926923949,0.501134964039754
"333","Brazil",2004,"Government",0,-0.216592299702934,0.491233726795914
"334","Brazil",2004,"Gross Fixed Capital Formation",0,0.375894559001354,0.342074669987002
"335","Brazil",2004,"Housing",0,0.151328860187644,0.746829911229411
"336","Brazil",2004,"Services",27.7777777777778,0.0891100417693763,0.52863295669367
"337","Brazil",2007,"Food",9.09090909090909,0.485567001510031,0.661639897218963
"338","Brazil",2007,"Government",0,-0.193952812110811,0.52042096496695
"339","Brazil",2007,"Gross Fixed Capital Formation",0,0.125054954753449,0.420209931161982
