"","country","year","CLUM_category","NApercent","ZScore_Index","MaxMin_Index"
"97","Anguilla",2007,"Services",33.3333333333333,0.0942846683496146,0.503037887118467
"98","Anguilla",2011,"Goods",50,0.351212755422166,0.371960629937704
"99","Anguilla",2011,"Gross Fixed Capital Formation",66.6666666666667,0.628701171281867,0.982937466666667
"100","Anguilla",2011,"Housing",25,0.630652045060075,0.973084906761833
"101","Anguilla",2011,"Services",50,0.429245600989946,0.577274455124765
"102","Antigua and Barbuda",2004,"Goods",25,-0.157159910553228,0.146329869852158
"103","Antigua and Barbuda",2004,"Gross Fixed Capital Formation",33.3333333333333,0.569972403179955,0.618840174918388
"104","Antigua and Barbuda",2004,"Housing",0,0.570637889894174,0.934408852281555
"105","Antigua and Barbuda",2004,"Services",33.3333333333333,0.130983273463118,0.517448516408075
"106","Antigua and Barbuda",2007,"Goods",25,0.22762748687215,0.243773038608784
"107","Antigua and Barbuda",2007,"Gross Fixed Capital Formation",33.3333333333333,0.61644053660943,0.630042512111475
"108","Antigua and Barbuda",2007,"Housing",25,0.549830799528986,0.938347410984122
"109","Antigua and Barbuda",2007,"Services",16.6666666666667,-0.207719575852336,0.51274571401489
"110","Antigua and Barbuda",2011,"Goods",25,-0.371052277709363,0.14697349922564
"111","Antigua and Barbuda",2011,"Gross Fixed Capital Formation",33.3333333333333,0.636044869841392,0.609693027391194
"112","Antigua and Barbuda",2011,"Housing",25,0.524513347326697,0.94359881618696
"113","Antigua and Barbuda",2011,"Services",25,-0.447162779635462,0.445279415256328
"114","Argentina",2004,"Food",75,0.67089231648009,0.969924812030075
"115","Argentina",2004,"Goods",25,0.198648253174612,0.187857932635208
"116","Argentina",2004,"Government",50,0.0457531414249715,0.543917631111228
"117","Argentina",2004,"Gross Fixed Capital Formation",0,-0.222218380396289,0.358534587481277
"118","Argentina",2004,"Housing",0,0.480085262930735,0.918737162081266
"119","Argentina",2004,"Services",50,0.377901867217434,0.409948971627021
"120","Argentina",2007,"Food",75,0.703624903013391,0.984962406015038
"121","Argentina",2007,"Goods",25,0.328024293383337,0.243107956276898
"122","Argentina",2007,"Government",75,-0.0507794647415282,0.569703094826087
"123","Argentina",2007,"Gross Fixed Capital Formation",0,-0.208212271680227,0.363848186240981
"124","Argentina",2007,"Housing",25,0.43550925066512,0.917177411754708
"125","Argentina",2007,"Services",33.3333333333333,0.332221672763202,0.536426896422756
"126","Argentina",2011,"Food",75,0.657861135330644,0.984962406015038
"127","Argentina",2011,"Goods",25,0.447738295827096,0.392137852908735
"128","Argentina",2011,"Government",20,-0.1700519123495,0.32784475874067
"129","Argentina",2011,"Gross Fixed Capital Formation",0,-0.0509020861083686,0.404427819956414
"130","Argentina",2011,"Housing",25,0.455500488091268,0.931254597477282
"131","Argentina",2011,"Services",62.5,0.445032669014461,0.449412624489348
"132","Armenia",2004,"Food",75,-0.351278094076647,0.746240601503759
"133","Armenia",2004,"Goods",0,-0.32247917604225,0.190275463947286
"134","Armenia",2004,"Government",50,0.445404231806662,0.965999084200965
"135","Armenia",2004,"Gross Fixed Capital Formation",0,-0.234094354978894,0.357830329548945
"136","Armenia",2004,"Housing",0,0.584572480633186,0.942022616086929
"137","Armenia",2004,"Services",0,0.2135818957573,0.549342908439252
"138","Armenia",2007,"Food",75,0.353912824351512,0.915413533834586
"139","Armenia",2007,"Goods",0,-0.0197796060324236,0.283041839496954
"140","Armenia",2007,"Government",50,0.0280076592680969,0.737654738894563
"141","Armenia",2007,"Gross Fixed Capital Formation",0,-0.194202424960999,0.367411316920649
"142","Armenia",2007,"Housing",0,0.756543678559116,0.932138514330328
"143","Armenia",2007,"Services",33.3333333333333,0.181822447426275,0.408181920245436
"144","Armenia",2011,"Food",75,0.57473715167784,0.969924812030075
"145","Armenia",2011,"Goods",0,-0.115327147898313,0.372980274294056
"146","Armenia",2011,"Government",0,0.26812337616084,0.567789373249401
"147","Armenia",2011,"Gross Fixed Capital Formation",0,0.00463537486528533,0.407043704820738
"148","Armenia",2011,"Housing",0,0.75282613971201,0.945096399926231
"149","Armenia",2011,"Services",12.5,0.374164018596257,0.645298757564391
"150","Aruba",2004,"Goods",50,0.213888661542738,0.184246213590378
"151","Aruba",2004,"Government",0,0.255806795284718,0.754953478253801
"152","Aruba",2004,"Gross Fixed Capital Formation",66.6666666666667,0.734285217134668,1
"153","Aruba",2004,"Housing",0,0.686560240863099,0.973269904294758
"154","Aruba",2004,"Services",33.3333333333333,0.490819624502946,0.563461282804741
"155","Aruba",2007,"Goods",50,-0.0662574002315883,0.208072463440544
"156","Aruba",2007,"Government",50,0.826920128049858,0.873562959321924
"157","Aruba",2007,"Gross Fixed Capital Formation",66.6666666666667,0.724099913145875,1
"158","Aruba",2007,"Housing",25,0.667563967472396,0.974937197225846
"159","Aruba",2007,"Services",16.6666666666667,0.557369997467692,0.666867153880858
"160","Aruba",2011,"Goods",50,0.396921312087003,0.362857190591449
"161","Aruba",2011,"Government",60,0.969249401892323,0.84267371277506
"162","Aruba",2011,"Gross Fixed Capital Formation",33.3333333333333,1.14390661225707,0.697312512578236
"163","Aruba",2011,"Housing",25,0.644038235317425,0.977160233935132
"164","Aruba",2011,"Services",62.5,0.862900645388453,0.699710677053169
"165","Australia",2004,"Food",75,0.808326993529736,1
"166","Australia",2004,"Goods",25,1.36269517447076,0.617295967409655
"167","Australia",2004,"Government",50,0.591115970352345,0.98422671399844
"168","Australia",2004,"Gross Fixed Capital Formation",0,1.4597178780237,0.71629061847281
"169","Australia",2004,"Housing",0,0.808045109932261,0.998671988888889
"170","Australia",2004,"Services",33.3333333333333,0.418426981888539,0.702302206489015
"171","Australia",2007,"Food",0,0.882147169875703,0.922535211267606
"172","Australia",2007,"Goods",0,1.31284520633859,0.596536339536364
"173","Australia",2007,"Government",50,0.0368770302622388,0.738516811549516
"174","Australia",2007,"Gross Fixed Capital Formation",33.3333333333333,1.70721817799948,0.831487538816378
"175","Australia",2007,"Housing",25,0.786394358614469,0.999049666666667
"176","Australia",2007,"Services",50,0.470389555436568,0.885499866666667
"177","Australia",2011,"Food",75,0.740985118983448,1
"178","Australia",2011,"Goods",0,1.43253824236024,0.707930256562979
"179","Australia",2011,"Government",60,0.165766476430831,0.713540397845154
"180","Australia",2011,"Gross Fixed Capital Formation",0,1.64223333420163,0.721369480406167
"181","Australia",2011,"Housing",25,0.754962564867296,0.999550577777778
"182","Australia",2011,"Services",37.5,0.68389647624056,0.824576652244172
"183","Austria",2004,"Food",75,0.808326993529736,1
"184","Austria",2004,"Goods",0,0.686771129505125,0.489520452476456
"185","Austria",2004,"Government",0,-0.184937689856299,0.673090856111953
"186","Austria",2004,"Gross Fixed Capital Formation",0,1.39263383983407,0.70556031886863
"187","Austria",2004,"Housing",0,0.815457057025299,0.999989622222222
"188","Austria",2004,"Services",33.3333333333333,0.94319562188767,0.84491192826824
"189","Austria",2007,"Food",75,0.77923832542677,1
"190","Austria",2007,"Goods",0,0.712045309615423,0.515932090683685
"191","Austria",2007,"Government",50,-0.223804065404115,0.693934723211173
"192","Austria",2007,"Gross Fixed Capital Formation",0,1.33984055375036,0.669981105187908
"193","Austria",2007,"Housing",25,0.791949217440692,0.999973144444445
"194","Austria",2007,"Services",33.3333333333333,0.934854446454041,0.849133537122082
"195","Austria",2011,"Food",75,0.740985118983448,1
"196","Austria",2011,"Goods",0,0.750109696161523,0.582764497556146
"197","Austria",2011,"Government",60,-0.0797019499166727,0.674051916957464
"198","Austria",2011,"Gross Fixed Capital Formation",0,1.35096812866616,0.689970205778746
"199","Austria",2011,"Housing",25,0.757582244497758,0.999951433333333
"200","Austria",2011,"Services",37.5,0.73469579478564,0.848934823876135
"201","Azerbaijan",2004,"Food",75,0.378843627749594,0.906015037593985
"202","Azerbaijan",2004,"Goods",25,-0.198108317415282,0.263794210816234
"203","Azerbaijan",2004,"Government",50,-0.137048260131224,0.511429804256047
"204","Azerbaijan",2004,"Gross Fixed Capital Formation",33.3333333333333,0.0307977713671966,0.534325648057937
"205","Azerbaijan",2004,"Housing",0,0.0607102422992695,0.82583169557022
"206","Azerbaijan",2004,"Services",16.6666666666667,0.432642701532056,0.714521258846086
"207","Azerbaijan",2007,"Food",75,0.77923832542677,1
"208","Azerbaijan",2007,"Goods",0,0.620158730441386,0.404957344457978
"209","Azerbaijan",2007,"Government",75,-1.23239681422436,0.368924380342533
"210","Azerbaijan",2007,"Gross Fixed Capital Formation",0,-0.160531344629965,0.373606837299197
"211","Azerbaijan",2007,"Housing",25,0.164943120270718,0.861921227467268
"212","Azerbaijan",2007,"Services",0,0.365513978588985,0.63373671245743
"213","Azerbaijan",2011,"Food",0,0.0980073260488784,0.757832899748987
"214","Azerbaijan",2011,"Goods",0,-0.236471416513255,0.306873946304998
"215","Azerbaijan",2011,"Government",80,-1.48157331572768,0.235678884231439
"216","Azerbaijan",2011,"Gross Fixed Capital Formation",0,-0.119084072587516,0.386113368772854
"217","Azerbaijan",2011,"Housing",0,0.470081411120116,0.887404464339396
"218","Azerbaijan",2011,"Services",12.5,0.496951761814588,0.699785507013015
"219","Bahamas",2004,"Goods",25,-0.32554952688795,0.132001439886508
"220","Bahamas",2004,"Government",50,-0.632005004095338,0.831221907781206
"221","Bahamas",2004,"Gross Fixed Capital Formation",33.3333333333333,0.754098150173204,0.65857838320621
"222","Bahamas",2004,"Housing",0,0.649913355848171,0.956082581968971
"223","Bahamas",2004,"Services",16.6666666666667,0.302477193232408,0.599018782151277
"224","Bahamas",2007,"Goods",25,-0.537210043868998,0.114232029179583
"225","Bahamas",2007,"Government",75,-1.10292529784466,0.717791213309803
"226","Bahamas",2007,"Gross Fixed Capital Formation",33.3333333333333,0.712718725248089,0.647823186692134
"227","Bahamas",2007,"Housing",25,0.644717531398471,0.962620642781742
"228","Bahamas",2007,"Services",16.6666666666667,0.22332087901441,0.597696796286721
"229","Bahamas",2011,"Goods",25,-0.106211740146975,0.242955445368177
"230","Bahamas",2011,"Government",80,-1.84296244044732,0.569100290003028
"231","Bahamas",2011,"Gross Fixed Capital Formation",33.3333333333333,0.809917408788288,0.645814499059721
"232","Bahamas",2011,"Housing",25,0.640258950286927,0.971402936666604
"233","Bahamas",2011,"Services",50,0.0763348383242155,0.487784441782364
"234","Bahrain",2004,"Goods",0,0.701374413527915,0.468049131511442
"235","Bahrain",2004,"Gross Fixed Capital Formation",66.6666666666667,0.734285217134668,1
"236","Bahrain",2004,"Housing",0,0.813286369073827,0.999489333333333
"237","Bahrain",2004,"Services",16.6666666666667,0.350213332827044,0.606463013702197
"238","Bahrain",2007,"Goods",0,0.6619019612661,0.455826568194623
"239","Bahrain",2007,"Government",75,-0.955462047201153,0.41598073622886
"240","Bahrain",2007,"Gross Fixed Capital Formation",66.6666666666667,0.724099913145875,1
"241","Bahrain",2007,"Housing",25,0.790815913138292,0.999725466666667
"242","Bahrain",2007,"Services",16.6666666666667,0.405532842369095,0.622162144293915
"243","Bahrain",2011,"Goods",0,0.803903768429139,0.562146253191874
"244","Bahrain",2011,"Gross Fixed Capital Formation",66.6666666666667,0.691257811834992,1
"245","Bahrain",2011,"Housing",25,0.757756206548782,1
"246","Bahrain",2011,"Services",12.5,0.612871676562753,0.748605136017478
"247","Bangladesh",2004,"Food",0,-0.472141993132461,0.560847566077139
"248","Bangladesh",2004,"Goods",0,-0.616512709091217,0.162300845920359
"249","Bangladesh",2004,"Government",50,0.210271572644381,0.573156172295492
"250","Bangladesh",2004,"Gross Fixed Capital Formation",33.3333333333333,-0.915451379692929,0.242285192808477
"251","Bangladesh",2004,"Housing",0,-0.221777386235712,0.71733262866504
"252","Bangladesh",2004,"Services",16.6666666666667,-0.860053940308403,0.409259397269405
"253","Bangladesh",2007,"Food",0,-0.493018249688959,0.561062786940242
"254","Bangladesh",2007,"Goods",0,-0.600717285261895,0.19077017792439
"255","Bangladesh",2007,"Government",75,0.626777800237651,0.684832647308584
"256","Bangladesh",2007,"Gross Fixed Capital Formation",33.3333333333333,-0.898935083885434,0.269371008222336
"257","Bangladesh",2007,"Housing",0,-0.200016392913697,0.64989482364407
"258","Bangladesh",2007,"Services",16.6666666666667,-0.798512422523577,0.307782903196746
"259","Bangladesh",2011,"Food",0,-0.660216343734912,0.581208769136052
"260","Bangladesh",2011,"Goods",0,-0.640550331858325,0.245655624963272
"261","Bangladesh",2011,"Government",80,0.456338882331659,0.548207875418118
"262","Bangladesh",2011,"Gross Fixed Capital Formation",33.3333333333333,-0.731886781836676,0.332333676706304
"263","Bangladesh",2011,"Housing",0,-0.188067150534966,0.673541447998855
"264","Bangladesh",2011,"Services",12.5,-0.29221530051244,0.502338682355386
"265","Barbados",2004,"Food",75,0.490509302852431,0.930451127819549
"266","Barbados",2004,"Goods",25,0.150380973289384,0.243340116011838
"267","Barbados",2004,"Government",0,0.257310690705433,0.770687244632686
"268","Barbados",2004,"Gross Fixed Capital Formation",66.6666666666667,0.733471049859791,0.999763466666667
"269","Barbados",2004,"Housing",0,0.665441564076711,0.960555518149867
"270","Barbados",2004,"Services",16.6666666666667,0.270535149443252,0.600730035495005
"271","Barbados",2007,"Food",75,0.50513966917827,0.945488721804511
"272","Barbados",2007,"Goods",25,-0.00597730216572663,0.247122627979973
"273","Barbados",2007,"Government",50,0.136977670365033,0.758894449383739
"274","Barbados",2007,"Gross Fixed Capital Formation",33.3333333333333,0.28131781979732,0.56815198367013
"275","Barbados",2007,"Housing",25,0.65339344226884,0.965527347992028
"276","Barbados",2007,"Services",16.6666666666667,0.120780994649062,0.583241756230519
"277","Barbados",2011,"Food",75,0.502003665981638,0.956766917293233
"278","Barbados",2011,"Goods",25,-0.0972083132584992,0.243327001220639
"279","Barbados",2011,"Government",80,-0.0528949488647103,0.882287057362311
"280","Barbados",2011,"Gross Fixed Capital Formation",33.3333333333333,0.238638868324802,0.557728687620081
"281","Barbados",2011,"Housing",0,0.776879286419046,0.952584274300147
"282","Barbados",2011,"Services",25,-0.0879241586062571,0.53710852092894
"283","Belarus",2004,"Food",75,0.739609655004913,0.984962406015038
"284","Belarus",2004,"Goods",25,0.548614160734602,0.417910633585833
"285","Belarus",2004,"Government",50,-0.477213799229044,0.450974911447624
"286","Belarus",2004,"Gross Fixed Capital Formation",0,-0.0232483469333447,0.404674573823104
"287","Belarus",2004,"Housing",0,0.716753823310156,0.973191988888889
"288","Belarus",2004,"Services",16.6666666666667,0.342540591197286,0.719501493631679
"289","Belarus",2007,"Food",75,0.77923832542677,1
"290","Belarus",2007,"Goods",0,0.342092213176619,0.388351732052018
"291","Belarus",2007,"Government",50,-0.502756155501104,0.649282643813016
"292","Belarus",2007,"Gross Fixed Capital Formation",0,0.172788251208208,0.442297462969299
"293","Belarus",2007,"Housing",25,0.692481704283207,0.975481844444444
"294","Belarus",2007,"Services",16.6666666666667,0.334944252828618,0.741157382946804
"295","Belarus",2011,"Food",75,0.740985118983448,1
"296","Belarus",2011,"Goods",0,0.442119164825404,0.510380689919549
"297","Belarus",2011,"Government",60,-0.123959199319795,0.665424764862756
"298","Belarus",2011,"Gross Fixed Capital Formation",0,0.124850067934961,0.438501722312396
"299","Belarus",2011,"Housing",25,0.657887783031659,0.978602155555556
"300","Belarus",2011,"Services",25,0.371388725119124,0.765607791516136
"301","Belgium",2004,"Food",75,0.808326993529736,1
"302","Belgium",2004,"Goods",0,0.724261083402771,0.495216425629983
"303","Belgium",2004,"Government",50,0.473280518972161,0.969486233881919
"304","Belgium",2004,"Gross Fixed Capital Formation",0,1.00214390820205,0.623194253100374
"305","Belgium",2004,"Housing",0,0.809621824656336,0.998282788888889
"306","Belgium",2004,"Services",33.3333333333333,1.08434791472129,0.870357484886086
"307","Belgium",2007,"Food",75,0.77923832542677,1
"308","Belgium",2007,"Goods",0,0.686960096143847,0.506676675057968
"309","Belgium",2007,"Government",75,0.52733070922019,0.976416804614407
"310","Belgium",2007,"Gross Fixed Capital Formation",0,0.962865787181169,0.595569374967052
"311","Belgium",2007,"Housing",25,0.786011183763189,0.998284755555556
"312","Belgium",2007,"Services",33.3333333333333,0.692452340916491,0.790262002324914
"313","Belgium",2011,"Food",75,0.740985118983448,1
"314","Belgium",2011,"Goods",0,0.74573007402291,0.573357247858233
"315","Belgium",2011,"Government",60,-0.0437280509075578,0.679359817426271
"316","Belgium",2011,"Gross Fixed Capital Formation",0,1.02122893262734,0.623035997241985
"317","Belgium",2011,"Housing",25,0.751611099579148,0.998284411111111
"318","Belgium",2011,"Services",37.5,0.810457166446817,0.861404799305926
"319","Belize",2004,"Food",75,0.542047306746048,0.941729323308271
"320","Belize",2004,"Goods",25,-0.00854456163762892,0.163328759752512
"321","Belize",2004,"Government",0,-0.861828081171325,0.622328961698754
"322","Belize",2004,"Gross Fixed Capital Formation",33.3333333333333,0.0324717305751958,0.488573679619674
"323","Belize",2004,"Housing",0,0.377417435759909,0.89730674590738
"324","Belize",2004,"Services",33.3333333333333,-0.339990857848297,0.379592054381849
"325","Belize",2007,"Food",75,0.372816179954857,0.919172932330827
"326","Belize",2007,"Goods",25,-0.339597501241254,0.134391111719209
"327","Belize",2007,"Gross Fixed Capital Formation",33.3333333333333,0.063562487743918,0.505521911764328
"328","Belize",2007,"Housing",0,0.551044569226125,0.881946625751478
"329","Belize",2007,"Services",33.3333333333333,-0.460938227967266,0.366853327055963
"330","Belize",2011,"Food",0,0.290120171254986,0.790542004586213
"331","Belize",2011,"Goods",25,-0.181444906898137,0.1872959782296
"332","Belize",2011,"Government",80,-1.93731632710009,0.552592315366586
"333","Belize",2011,"Gross Fixed Capital Formation",33.3333333333333,0.161700442975524,0.52837094099486
"334","Belize",2011,"Housing",0,0.564769178795942,0.899680782253238
"335","Belize",2011,"Services",37.5,-0.124354464151968,0.468320092083869
"336","Benin",2004,"Food",75,-0.11935707655537,0.796992481203008
"337","Benin",2004,"Goods",25,-0.656269670415788,0.0402115370137275
"338","Benin",2004,"Government",50,0.869467262198812,0.69030973481532
"339","Benin",2004,"Gross Fixed Capital Formation",66.6666666666667,-1.72046491428008,0.2868416
"340","Benin",2004,"Housing",0,-2.10659800201259,0.295705192600807
"341","Benin",2004,"Services",16.6666666666667,-1.1373435842923,0.255220535486224
"342","Benin",2007,"Food",75,0.0514591346979942,0.855263157894737
"343","Benin",2007,"Goods",25,-0.620716426967341,0.0614476755199755
"344","Benin",2007,"Government",75,-0.0847213798121638,0.563935733608875
"345","Benin",2007,"Gross Fixed Capital Formation",66.6666666666667,-1.6726203478052,0.320348466666667
"346","Benin",2007,"Housing",0,-1.96772852085024,0.247769226325467
"347","Benin",2007,"Services",33.3333333333333,-1.23741097571278,0.227132351146642
"348","Benin",2011,"Food",75,0.127945739544021,0.889097744360902
"349","Benin",2011,"Goods",25,-0.72508173805847,0.0592647971393027
"350","Benin",2011,"Gross Fixed Capital Formation",33.3333333333333,-1.21763872947986,0.200983713593283
"351","Benin",2011,"Housing",0,-2.06181354700972,0.270827645797501
"352","Benin",2011,"Services",25,-1.27769092899678,0.277176518890267
"353","Bermuda",2004,"Goods",50,0.826707869537058,0.380546082386685
"354","Bermuda",2004,"Government",0,-0.0952272106018925,0.690912085055239
"355","Bermuda",2004,"Gross Fixed Capital Formation",66.6666666666667,0.734285217134668,1
"356","Bermuda",2004,"Housing",0,0.81439761513186,0.999758733333333
"357","Bermuda",2004,"Services",50,0.764230927197532,0.971111111111111
"358","Bermuda",2007,"Goods",50,0.913389841080103,0.464777980629019
"359","Bermuda",2007,"Gross Fixed Capital Formation",33.3333333333333,-0.010897893207508,0.520767036535982
"360","Bermuda",2007,"Housing",25,0.790169511901069,0.999607066666667
"361","Bermuda",2007,"Services",66.6666666666667,2.27291766787424,1
"362","Bermuda",2011,"Goods",50,0.396515918001972,0.328845204706085
"363","Bermuda",2011,"Government",80,-0.25973070083341,0.846099471789136
"364","Bermuda",2011,"Gross Fixed Capital Formation",33.3333333333333,0.000633340468878418,0.536752993261889
"365","Bermuda",2011,"Housing",25,0.754785251291654,0.9994048
"366","Bermuda",2011,"Services",75,0.812122976810993,0.966666666666667
"367","Bhutan",2004,"Goods",0,-0.477196013854425,0.173737595933447
"368","Bhutan",2004,"Government",50,0.765227646713844,0.671784064057346
"369","Bhutan",2004,"Gross Fixed Capital Formation",33.3333333333333,-0.700170648684779,0.304452423909244
"370","Bhutan",2004,"Housing",0,-0.0121663044132259,0.790435160552709
"371","Bhutan",2004,"Services",66.6666666666667,1.88264813792553,0.709752684396486
"372","Bhutan",2007,"Goods",0,0.0106202619120922,0.269664481489397
"373","Bhutan",2007,"Government",50,-1.12900393792573,0.0200633951042294
